species,scientific_name,spcode,season,habitat,abundance,iucn.y,1996,2002,2009,2015,2021,year,unsm,sm,sm_ll85,sm_ul85,plotcov,plotpres
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1966,36.373654387,41.544407612,37.069968832,45.766232996,157,147
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1967,54.274782106,47.866780522,43.417054656,52.532541977,183,180
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1968,57.80913386,52.55595855,47.728444207,57.408262401,189,186
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1969,56.752786754,56.027839259,51.373475757,60.820390988,181,178
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1970,50.891124739,60.565657115,55.896136143,64.936512162,198,188
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1971,60.960632314,68.351697476,63.418987786,72.874674732,203,200
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1972,79.202732308,78.558532584,72.955524708,83.923508422,193,190
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1973,92.552291504,87.798157558,81.779382695,94.099721804,185,181
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1974,97.546776771,92.678578009,86.832824342,99.642780852,204,202
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1975,104.37114647,91.435183661,85.788621967,98.393238923,235,233
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1976,76.224784511,84.768954428,79.97754733,90.545350792,246,242
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1977,73.34239096,76.569957181,72.660338981,81.384487403,262,256
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1978,77.731698685,69.104898614,65.706879591,72.858115938,275,266
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1979,43.041023626,63.789429734,60.659272896,67.069900468,289,263
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1980,65.660868026,62.737901006,59.702191035,65.914074035,285,277
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1981,78.368480541,63.324685319,60.366188592,66.553170494,286,283
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1982,50.518093025,63.321383062,60.359640735,66.618086579,266,255
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1983,67.696903491,63.83643151,61.161674691,67.214334284,257,252
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1984,72.229968424,63.834718672,61.218264474,66.883358949,226,220
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1985,65.441523577,63.013178562,60.533599727,65.488377768,217,214
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1986,49.241651291,63.713927589,61.507556754,65.908594319,208,199
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1987,61.535860735,68.520337812,66.643751257,70.454426608,203,196
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1988,77.424349999,75.872821554,73.940695661,77.726413381,199,196
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1989,97.419707673,81.501003661,79.686007815,83.427040224,207,204
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1990,94.289029038,82.139002269,80.363669342,84.032788152,206,202
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1991,59.065030159,79.654508621,77.966012079,81.543895714,214,211
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1992,74.020428043,78.829726967,76.866695622,80.843434732,211,208
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1993,86.456285961,79.46980975,77.25708578,81.582274476,227,224
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1994,80.781974823,79.201110453,76.986529319,81.496213107,1766,1581
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1995,91.099191929,77.289875189,74.903545601,79.502679723,1936,1767
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1996,62.311053411,74.801589972,72.293502542,77.020205108,2093,1827
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1997,64.619782297,75.74267672,73.241558521,78.157204228,2362,2055
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1998,80.605663824,80.983026379,78.305404041,83.543808828,2474,2226
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,1999,94.682192473,87.58698742,84.788487986,90.420655189,2558,2337
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2000,98.744919277,92.251544084,89.251730252,95.282829417,2430,2271
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2001,NA,NA,NA,NA,NA,NA
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2002,91.056339533,93.899177505,90.453185697,96.681930772,2177,2018
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2003,93.280143357,93.483756681,90.121354989,96.36454669,2302,2132
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2004,89.955234511,93.37003018,89.850879711,96.539267841,2500,2307
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2005,96.278572192,93.742699776,90.296227972,96.993624342,2856,2654
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2006,86.686842732,94.03497697,90.477124621,97.362351919,3311,3025
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2007,98.992480329,93.638976196,90.124012641,97.088640912,3772,3494
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2008,100.93562048,90.520174222,87.228943367,93.878450571,3454,3213
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2009,86.198504844,84.268273501,81.325716582,87.283161254,3450,3147
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2010,74.541152986,77.720290929,75.084749625,80.524786352,3340,2954
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2011,61.472777477,74.705588367,72.032221561,77.486424225,3131,2778
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2012,78.958223929,77.459966691,74.822677133,80.387857087,3484,3133
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2013,76.845656862,84.595958745,81.397941618,87.724751198,3683,3285
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2014,102.58099245,93.731572946,90.429487076,97.18830061,3546,3294
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2015,101.32526663,101.11454914,97.175732602,104.85902336,3592,3373
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2016,110.84539127,104.84088597,100.63634724,108.82290411,3683,3510
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2017,111.87445321,104.04799361,99.614690952,107.87110585,3795,3634
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2018,88.084718934,100,96.021397137,103.98955746,3820,3500
Wren,Troglodytes troglodytes,wren.,B,woodland,19500000,LC,G,G,G,G,A,2019,96.862742447,95.645880893,91.724077063,99.381164902,3706,3451
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1966,66.145875138,68.312768084,63.578863454,74.216982032,156,153
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1967,70.491960726,68.618810384,64.092402004,74.413062117,182,175
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1968,72.121616249,68.186546339,63.612464202,73.854895896,187,180
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1969,66.923795614,67.03584403,62.569289592,72.337766397,179,173
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1970,62.122377624,66.347709237,62.107445163,71.446992952,196,187
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1971,63.925427118,67.254154562,63.096108586,72.457027202,201,195
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1972,71.370079697,69.537585899,65.285647687,74.675035953,189,182
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1973,72.128010405,71.938270965,67.738018753,77.013663716,181,177
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1974,74.583552544,73.474530569,69.673566871,77.855550074,200,195
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1975,77.616766702,73.41019524,69.66631451,76.855642603,233,228
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1976,70.663853497,71.595085316,68.237253184,75.003486524,243,235
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1977,70.016060649,69.007164854,66.054787192,72.183186813,260,254
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1978,64.258562904,66.723288514,63.518127809,69.585866263,274,268
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1979,59.102854008,65.862747236,62.816088865,68.991236511,289,280
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1980,68.233110574,66.509185541,63.285090757,69.812925573,283,273
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1981,77.341127086,66.903145511,63.661611211,70.220835879,284,277
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1982,57.545712968,65.986692389,62.894799933,69.078900641,264,253
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1983,66.053380857,65.026297085,62.363311093,67.845332663,254,246
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1984,69.165322057,63.809002273,61.360426583,66.37587292,225,220
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1985,60.607781988,62.189766874,59.918623469,64.32110319,218,209
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1986,59.563893577,61.408205223,59.363465728,63.255973587,209,200
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1987,56.758154084,62.517107309,60.650201182000004,64.273117691,201,189
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1988,64.847464675,65.592777979,63.736076969,67.429874259,196,190
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1989,75.16866474,69.011389901,67.220956773,70.77396145,205,202
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1990,78.744178676,70.977749886,69.250507117,72.869328983,205,202
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1991,63.855795736,71.796513692,69.966033629,73.722041032,213,209
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1992,67.656056481,73.715083702,71.756549398,75.422413378,210,204
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1993,80.30297897,76.986817462,75.073101295,78.521868088,226,222
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1994,81.543061521,79.950297593,77.983031849,81.81087362,1709,1505
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1995,88.303900322,81.527839712,79.358103602,83.563921924,1867,1673
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1996,81.8941523,81.734023638,79.64081963,83.984235832,2027,1790
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1997,71.998777942,82.497969892,80.518831255,84.677923861,2294,2047
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1998,85.110914919,85.544281287,83.275536291,88.03256205,2403,2136
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,1999,90.754174957,89.793136497,87.267851185,92.340218008,2492,2270
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2000,99.347198537,93.416893134,90.567604727,95.956764405,2370,2180
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2001,NA,NA,NA,NA,NA,NA
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2002,95.428180195,95.595055185,92.657427716,98.644282329,2113,1943
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2003,95.904200635,95.391145333,92.432257705,98.429748103,2223,2038
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2004,92.57952207,95.397703082,92.476837554,98.559659453,2419,2236
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2005,94.600262704,96.354623513,93.382371177,99.575378961,2760,2556
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2006,95.27877223,98.171552312,95.046854363,101.39468339,3192,2922
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2007,101.14638815,99.913662969,96.861453352,103.05100122,3620,3328
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2008,107.10007835,99.843829179,96.861217886,102.94704861,3334,3083
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2009,102.11015921,96.841564138,93.861898365,99.727899011,3325,3079
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2010,91.303576663,92.143391873,89.229406584,94.976016879,3229,2926
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2011,77.485763417,88.809727894,86.128869282,91.609625152,3042,2747
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2012,89.222903707,89.276369475,86.738374016,91.890283909,3357,3051
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2013,91.510587541,92.91467293,90.563957402,95.510223658,3558,3240
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2014,97.288551966,98.237357049,95.69248685,101.13041487,3433,3191
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2015,104.35857874,103.31802555,100.48744579,106.45401167,3485,3296
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2016,112.74322777,105.95436768,103.02930348,109.11409714,3579,3390
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2017,110.48708089,104.60767803,101.76533759,108.0198657,3663,3459
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2018,93.482185425,100,97.102678847,103.13116475,3675,3401
Robin,Erithacus rubecula,robin,B,woodland,13300000,LC,G,G,G,G,G,2019,93.104635519,94.431647024,91.832328038,97.455225118,3550,3308
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1976,326.64458306,326.59390072,274.75116077,414.38594473,24,15
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1977,304.41293777,317.56058163,276.3018628,396.89726674,36,26
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1978,304.21123425,307.72867665,267.73779852,372.72278662,50,36
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1979,322.90760664,292.81091704,254.60310183000001,351.53264222,59,41
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1980,273.38619462,268.69906162,233.86815041,316.8084082,53,36
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1981,245.5618879,238.84300286,206.88112197,280.38558509,54,39
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1982,194.52707881,210.14749675,183.40884652,239.88993012,51,35
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1983,160.12994301,190.50855642,165.62122883,217.1621859,60,38
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1984,188.44942448,182.46609733,155.36912633,208.84236311,55,37
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1985,179.80548267,180.40529768,149.53607167,206.23539103,57,39
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1986,205.76322381,178.2732844,147.68263067,206.09674016,63,43
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1987,161.83749379,171.9493032,146.1184013,198.26914908,69,50
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1988,164.50416493,163.48364754,139.5803376,186.96875127,73,57
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1989,150.7519453,154.18440605,133.28885848,174.32237922,76,56
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1990,143.82347761,144.77132691,126.97229687,161.14429649,77,57
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1991,145.79120925,135.11498281,119.27971949,148.27093951,84,59
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1992,120.60527977,125.30060775,111.31873319,135.53639716,81,63
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1993,108.87481594,117.71785889,105.1648666,127.16133899,86,57
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1994,111.41279945,113.7025931,99.295461168,125.74932184,1111,865
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1995,115.65078808,111.95697662,97.213070689,124.69676183,1253,965
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1996,115.24972972,110.29350795,95.320523699,124.2328095,1334,1040
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1997,109.54216001,107.60917357,92.756943568,121.03897223,1546,1183
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1998,101.64834312,104.38349413,89.58360411,117.57795709,1582,1201
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,1999,100.18462594,101.71484868,87.799184689,114.06881469,1638,1257
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2000,99.765150072,100.04639472,86.503287286,112.4649899,1580,1183
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2001,NA,NA,NA,NA,NA,NA
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2002,98.624305276,99.045044347,85.383971204,111.36470983,1442,1075
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2003,97.680758501,99.088348984,85.355643975,111.46150466,1506,1118
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2004,101.18181926,98.857178325,85.419517344,110.92962662,1625,1223
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2005,102.68480386,97.593941266,84.024498764,109.65874841,1886,1418
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2006,95.788195942,95.348230946,81.638830573,106.71522486,2204,1603
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2007,89.359387377,93.607696173,79.990452987,104.43759627,2437,1749
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2008,89.654080557,94.021798571,79.976506985,105.70514824,2241,1608
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2009,91.119954071,96.939175116,81.929070653,108.9342067,2239,1581
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2010,104.73056172,100.99618077,84.843651589,113.36884279,2225,1570
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2011,113.83675269,103.34248138,86.533748969,115.92143189,2120,1568
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2012,104.57982054,102.34721292,85.430086821,115.47870984,2293,1631
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2013,94.306690473,99.360576698,82.730458468,111.79493772,2329,1648
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2014,94.83005286,96.626322215,81.366781923,108.49808133,2273,1662
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2015,95.873027988,95.158367986,80.29452885,106.86042688,2344,1725
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2016,91.695571472,95.254074681,80.396235924,107.51813739,2380,1710
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2017,99.234992244,97.055598508,81.954655242,109.50277353,2422,1772
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2018,97.871512418,100,85.049916848,111.86777171,2439,1820
House Sparrow,Passer domesticus,housp,B,urban,10300000,LC,G,R,R,R,R,2019,106.12713192,103.71277527,88.967228223,116.12695835,2333,1743
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1966,33.044111494,33.983920384,18.820849692,52.379147163,20,19
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1967,34.154277628,39.314525264,20.3897601,65.213600959,20,17
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1968,48.870981119,43.928658521,21.342570602,75.998857054,17,11
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1969,51.165185467,46.068312747,23.203749375,78.867991331,19,15
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1970,42.980754163,45.282879111,24.793581675,75.657767542,16,11
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1971,45.631743002,42.649532014,26.519904542,66.297613078,21,14
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1972,37.118328942,39.170514197,26.427440061,55.970727979,21,15
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1973,34.147163059,36.350604536,26.084427549,48.710203888,26,23
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1974,35.295358422,35.201636823,26.932814373,44.216981993,32,21
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1975,32.63577054,36.020756025,28.446292204,43.914391631,43,32
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1976,39.100226123,38.759212214,32.091557473,45.910228454,58,51
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1977,42.55628348,42.498784148,35.673601851,49.963561647,82,73
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1978,48.729999575,46.190985829,40.1108638,53.619939488,97,86
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1979,51.485442117,48.993667385,43.136565428,55.704085614,122,108
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1980,48.816002254,50.907620198,45.592370111,57.13390119,125,113
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1981,51.375062662,52.624590385,47.699957744,58.459272806,138,123
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1982,55.453999598,54.363663894,49.924035169,59.237423592,124,111
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1983,55.730197621,55.945894009,51.349443116,61.305275483,130,114
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1984,58.053551636,57.384478423,52.486691516,62.003970009,127,108
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1985,60.697282708,58.752101742,54.1009546,63.444588989,120,101
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1986,56.036069112,60.413752027,55.44526867,64.436971449,131,108
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1987,61.871406111,63.004583739,57.772852343,67.41385303,133,120
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1988,68.639094133,66.051866062,60.765850703,70.443194763,135,121
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1989,68.578303973,68.663354687,63.276742598,72.967104723,131,117
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1990,71.752820278,70.55258499,65.480417809,74.607232537,146,134
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1991,71.269982886,71.661802523,66.332768001,75.798893058,150,138
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1992,73.896606186,72.220135428,66.570810299,76.265014443,157,145
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1993,68.331046269,72.543586452,67.084069723,76.660345966,172,163
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1994,78.766066236,73.087584926,67.593158431,77.453208882,1650,1520
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1995,69.189623406,73.677595928,68.526002572,77.983824286,1822,1709
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1996,74.898120013,75.06881123,69.971410219,80.083420117,1989,1873
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1997,76.863043206,77.190812718,71.953353801,82.372095551,2258,2117
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1998,80.800301066,79.608381153,73.973283976,84.907684381,2367,2225
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,1999,82.025563137,81.867067102,75.885315367,87.275176056,2460,2332
Wood Pigeon,Columba palumbus,woodp,B,farmland,10100000,LC,G,G,G,G,A,2000,84.70867426,83.817504629,77.369232234,89.035254804,2350,2228
